gen,cand_id,parents,cv,rank,distance,Temperature change from 1850,Max cost of energy,Government net revenue below zero,Total energy below baseline
63,51_8,"['50_86', '49_26']",0,1,0.09534124897248758,1.921466,70.45743999999999,277.03737376,14544.5152
63,62_91,"['60_97', '61_1']",0,1,0.09390724729209063,1.927122,60.263819999999996,299.39247647999997,14737.688
63,56_29,"['51_89', '44_42']",0,1,0.0886170162783013,2.019566,37.47336,218.08769385999994,9630.279199999999
63,61_38,"['60_68', '53_1']",0,1,0.08745018007631511,2.101016,29.994799999999998,9.96345858,8290.008399999999
63,43_43,"['42_4', '33_48']",0,1,0.08684875255709604,1.9499860000000002,48.54238,45.87713696000001,16426.3236
63,53_5,"['52_46', '51_7']",0,1,0.0852198017200003,2.064142,37.40704000000001,350.68065566,4437.7724
63,50_30,"['46_39', '49_26']",0,1,0.08193494083404793,2.777228,21.8987,131.93798556260003,578.0093999999998
63,49_8,"['47_94', '45_6']",0,1,0.08190041611669041,1.9852140000000003,44.51334,65.3777781,12024.5428
63,46_92,"['31_79', '41_21']",0,1,0.08069083712165756,2.1834540000000002,25.35644,3.3537806160000003,3233.0873999999994
63,58_52,"['46_42', '50_37']",0,1,0.08050939332688511,1.913732,75.21266,0.0,16798.7004
63,61_73,"['40_85', '58_88']",0,1,0.08038506171660258,1.970046,46.69148,13.458381359999995,12548.442799999999
63,55_3,"['49_94', '37_94']",0,1,0.08026542553640342,2.04001,33.89824,0.0,11128.2318
63,62_88,"['53_62', '61_26']",0,1,0.07912827370230947,1.9513380000000002,53.543139999999994,75.73147798,10800.9946
63,57_66,"['56_79', '52_56']",0,1,0.07731718031629434,1.9360979999999999,65.863,312.129587876,11916.670200000002
63,61_7,"['50_37', '40_85']",0,1,0.07642168080833966,1.934824,62.013380000000005,252.18072054000004,19519.8498
63,61_26,"['57_66', '58_32']",0,1,0.07571965116722347,1.962252,51.036260000000006,283.04227626,8528.7748
63,59_44,"['46_92', '31_79']",0,1,0.07558601289912241,2.294838,23.745480000000004,55.41077697600001,6816.685200000002
63,60_77,"['53_2', '59_82']",0,1,0.0743243495293574,1.997354,40.747339999999994,233.15468428,13027.588800000001
63,45_21,"['42_87', '42_87']",0,1,0.07407273464289811,2.33618,24.696240000000003,0.0,3833.1134000000006
63,61_53,"['53_2', '58_43']",0,1,0.07347313270901154,2.426248,21.95654,166.02056379518402,519.6475999999999
63,60_21,"['44_80', '55_3']",0,1,0.07333462183253636,2.2410579999999998,21.8987,205.80742301,902.7794
63,54_71,"['52_93', '53_2']",0,1,0.07277469429421143,1.9651899999999998,43.81242,266.8103149,20403.7108
63,61_22,"['56_29', '60_40']",0,1,0.07242465052545657,1.9621940000000002,58.0587,321.938426672,8764.8968
63,44_91,"['40_63', '41_1']",0,1,0.07138311311603936,1.9755859999999998,47.889500000000005,23.325234279999997,11710.2356
63,52_92,"['46_17', '51_36']",0,1,0.07083780129668871,2.21609,28.3684,45.3509224548,2050.9554
63,57_94,"['44_91', '51_89']",0,1,0.07044032276753,2.1563520000000005,35.68248,59.97169952600001,4211.4416
63,60_48,"['56_79', '55_96']",0,1,0.06936410755606115,1.9469539999999999,68.4357,334.380761598,6000.7988
63,50_13,"['47_22', '47_47']",0,1,0.06854940532448894,2.190734,36.53306,109.64512416000002,2972.5087999999996
63,46_42,"['45_74', '44_69']",0,1,0.06843632271459812,1.986266,39.28488,41.63849136,20350.1266
63,57_14,"['43_43', '51_19']",0,1,0.06821668386609465,2.061484,40.45544,104.64956378,6866.950599999999
63,47_99,"['46_82', '46_82']",0,1,0.06679098728068818,2.358522,21.8987,90.36916842600002,722.9581999999999
63,58_39,"['52_99', '53_1']",0,1,0.06600459624989534,2.2651399999999997,22.78066,96.49685618819998,1591.7715999999996
63,61_1,"['60_68', '55_20']",0,1,0.06598191988215615,2.015608,38.9847,347.4374059,11319.0446
63,62_49,"['53_5', '61_22']",0,1,0.0650950665410748,2.07598,30.314480000000003,77.75672469999999,3913.299
63,61_6,"['55_3', '60_89']",0,1,0.06461805994653783,2.120944,27.20818,183.226654302,15727.232399999999
63,52_90,"['48_53', '50_8']",0,1,0.06414783667613046,2.2137059999999997,22.918080000000003,67.90947469599999,3594.8068
63,53_1,"['45_45', '48_51']",0,1,0.0639691789854398,2.1502600000000003,27.34092,0.0,5026.8238
63,55_20,"['53_62', '53_51']",0,1,0.06238913568660258,2.0501599999999995,30.8119,249.01844800000003,9023.7362
63,52_0,"['43_2', '43_2']",0,1,0.06183107272798424,1.962972,71.72114,0.0,7288.9504
63,54_23,"['52_0', '42_87']",0,1,0.061829492236493214,2.25955,23.878840000000004,32.53284124,4062.4728000000005
63,54_73,"['52_93', '44_1']",0,1,0.060893695795004976,2.108848,28.297199999999997,180.67696370000002,9174.8442
63,58_32,"['52_99', '57_19']",0,1,0.060362867776321674,1.965484,57.29072,245.71209537999994,7443.1178
63,51_90,"['49_63', '48_17']",0,1,0.060178222546903345,1.945448,64.5976,0.0,7962.673800000001
63,63_35,"['51_90', '60_68']",0,1,0.05950896130277588,1.9782420000000003,41.84874000000001,172.86875739399997,8466.7496
63,57_81,"['46_42', '54_15']",0,1,0.058014662364739705,1.934028,62.43244,0.0,17567.6408
63,63_71,"['57_1', '61_36']",0,1,0.05766188511092252,1.9197479999999998,75.87528,0.0,12958.232199999999
63,54_93,"['48_88', '44_42']",0,1,0.05749428583162422,1.9404899999999998,58.904160000000005,242.89724868,13441.447
63,60_89,"['49_8', '43_43']",0,1,0.0567865849109429,2.064314,31.14446,206.02178357599996,13684.453399999999
63,42_87,"['40_5', '31_79']",0,1,0.05671312782278426,2.317514,24.424380000000003,0.0,4038.0346000000004
63,40_85,"['38_21', '33_48']",0,1,0.056420228448924206,1.95949,52.10316,279.88451652,15527.5766
63,63_5,"['58_14', '58_14']",0,1,0.05627923076951005,1.946952,67.4432,505.3653182,6342.345599999999
63,44_80,"['43_88', '38_61']",0,1,0.0554834822181409,2.276706,24.299620000000004,1.8349265339999998,2444.5008000000003
63,31_79,"['29_91', '29_97']",0,1,0.055296323283377705,2.2305460000000004,22.90876,79.500269348,3449.4403999999995
63,42_19,"['39_20', '34_19']",0,1,0.05410466002691354,2.43716,22.1212,0.0,1289.1501999999998
63,63_42,"['57_1', '60_89']",0,1,0.05360466526448146,1.9582640000000002,45.74906,140.9426392,16632.6768
63,63_4,"['58_43', '56_23']",0,1,0.052848749769233566,2.479558,21.8987,189.702288586,397.2997999999999
63,37_94,"['19_42', '31_79']",0,1,0.05257532798226498,2.19634,26.06664,0.0,2244.4611999999997
63,59_26,"['58_88', '55_20']",0,1,0.05226952188455222,2.0436620000000003,35.56492,156.64724934,5516.375999999998
63,62_11,"['61_6', '60_77']",0,1,0.052167901370202885,1.9415419999999997,66.29076,149.54412335,9332.1036
63,53_62,"['44_73', '51_1']",0,1,0.05167125438346411,1.9680999999999997,43.30532,56.597046293999995,15722.9664
63,63_95,"['62_88', '56_61']",0,1,0.05093023980274701,1.995044,38.669740000000004,117.48213094,13627.0082
63,63_63,"['51_57', '61_53']",0,1,0.05032136177327908,2.066884,32.1869,0.0,6241.5584
63,58_1,"['43_2', '43_2']",0,1,0.05023307362345741,1.9596020000000003,72.9971,0.0,7448.608799999999
63,51_89,"['47_31', '49_1']",0,1,0.050008504262406495,2.025452,41.335879999999996,4.09146278,10249.5828
63,54_12,"['50_37', '40_85']",0,1,0.04849601398982419,1.9281499999999998,66.69505999999998,158.16296004,14944.2484
63,60_97,"['53_2', '50_37']",0,1,0.04736101911104604,1.9148219999999998,72.28734,2.3629132599999987,17910.8812
63,54_43,"['49_8', '44_91']",0,1,0.046449388464452346,2.1130619999999998,32.076739999999994,0.0,7755.748799999999
63,63_53,"['57_94', '53_2']",0,1,0.04566837133838325,2.011034,35.679520000000004,256.0464192854,19503.279400000003
63,50_48,"['47_94', '48_52']",0,1,0.044985517262424515,2.221006,22.529320000000002,55.76275682000001,4697.365599999999
63,51_57,"['44_42', '13_14']",0,1,0.043316055538221016,2.02934,36.38590000000001,142.92455658,15254.305399999997
63,63_80,"['56_23', '59_33']",0,1,0.04305729890822086,2.220332,25.81118,0.0,2488.8983999999996
63,63_19,"['60_89', '43_43']",0,1,0.04272936665053032,2.033388,35.97922,8.999433560000002,9799.4822
63,62_44,"['43_43', '54_83']",0,1,0.042185274096531084,2.004786,37.30576000000001,11.78844008,14175.242400000003
63,62_53,"['61_36', '45_45']",0,1,0.04153595424919495,2.450434,21.92454,88.734990974,1401.2041999999997
63,62_71,"['51_7', '58_1']",0,1,0.0415294073841278,2.000992,47.04966,0.0,15274.579000000002
63,63_57,"['58_43', '56_61']",0,1,0.03974551187588523,2.1372839999999997,40.0127,0.0,4461.6492
63,40_8,"['33_48', '39_20']",0,1,0.039247236429044464,2.013636,39.86768,18.583909464,13571.492600000001
63,61_91,"['48_98', '45_21']",0,1,0.03876559613464075,1.989216,49.787879999999994,0.0,7508.9313999999995
63,63_66,"['49_8', '60_21']",0,1,0.037585980048929386,2.1339200000000003,26.37688,0.0,5292.3876
63,45_45,"['39_12', '31_79']",0,1,0.037438780520006015,2.44944,22.105600000000003,122.711977754,701.5729999999999
64,16_16,"['11_93', '14_82']",0,1,inf,2.719812,21.8987,0.0,6375.0068
64,46_39,"['16_16', '37_48']",0,1,inf,2.8851560000000003,21.917140000000003,44.28480078,884.5653999999998
64,53_2,"['51_81', '43_43']",0,1,inf,1.927108,60.9224,237.86849319999996,21219.616400000003
64,58_43,"['55_71', '31_79']",0,1,inf,2.600214,22.46384,97.440425854,333.20499999999987
64,61_36,"['50_37', '57_1']",0,1,inf,1.911552,75.87526,0.0,17300.428600000003
64,63_68,"['54_73', '60_21']",0,1,inf,1.954356,77.69676,567.85657374,5728.986
64,64_83,"['40_63', '44_91']",0,1,inf,2.0106680000000003,63.30066000000001,1261.2882989,6030.5578
64,59_28,"['58_43', '40_63']",0,1,0.5107440867607952,2.0213460000000003,37.18014,675.0969617600001,6362.012400000001
64,64_52,"['16_16', '52_90']",0,1,0.13052658852787866,2.7015979999999997,21.8987,18.3818324832,6588.195599999999
64,54_83,"['51_36', '53_5']",0,1,0.1289616959732595,2.4937739999999997,21.8987,163.74633469999998,553.0248
64,60_25,"['50_30', '50_30']",0,1,0.12068670512830539,2.7781779999999996,21.8987,130.901011116,492.0377999999998
64,46_92,"['31_79', '41_21']",0,1,0.10179663298647576,2.1834540000000002,25.35644,3.3537806160000003,3233.0873999999994
64,59_22,"['46_82', '50_30']",0,1,0.09710530402030594,2.381484,23.475460000000005,0.0,5216.749
64,62_91,"['60_97', '61_1']",0,1,0.09221437709030404,1.927122,60.263819999999996,299.39247647999997,14737.688
64,57_1,"['54_71', '50_37']",0,1,0.08560957693374063,1.919444,69.31618,36.05826270000001,18041.7254
64,53_1,"['45_45', '48_51']",0,1,0.08043788700225098,2.1502600000000003,27.34092,0.0,5026.8238
64,64_1,"['61_1', '50_48']",0,1,0.08036889529762309,1.9928059999999999,41.612700000000004,325.349256522,19151.591800000002
64,61_97,"['60_21', '50_48']",0,1,0.07865746114134148,2.0354900000000002,53.00734,479.85482433799996,5672.4098
64,56_61,"['46_77', '46_82']",0,1,0.07634825913544524,1.9614020000000003,55.709500000000006,8.710281706,20731.5732
64,61_73,"['40_85', '58_88']",0,1,0.07607081648817378,1.970046,46.69148,13.458381359999995,12548.442799999999
64,40_63,"['32_98', '38_21']",0,1,0.07585342954886332,1.9721419999999998,52.72088,645.7078686920001,6469.167199999999
64,49_8,"['47_94', '45_6']",0,1,0.07490971949603717,1.9852140000000003,44.51334,65.3777781,12024.5428
64,64_80,"['40_63', '59_28']",0,1,0.07479951380932577,2.114216,28.872239999999998,618.2840342346001,3862.6072
64,64_35,"['54_93', '61_83']",0,1,0.07309969678103723,1.9243400000000002,65.3284,358.928320322,11686.985599999998
64,61_7,"['50_37', '40_85']",0,1,0.07093178913418627,1.934824,62.013380000000005,252.18072054000004,19519.8498
64,61_53,"['53_2', '58_43']",0,1,0.07058294297311178,2.426248,21.95654,166.02056379518402,519.6475999999999
64,63_42,"['57_1', '60_89']",0,1,0.07035823878008902,1.9582640000000002,45.74906,140.9426392,16632.6768
64,59_44,"['46_92', '31_79']",0,1,0.07025589712112391,2.294838,23.745480000000004,55.41077697600001,6816.685200000002
64,54_93,"['48_88', '44_42']",0,1,0.07021856895279585,1.9404899999999998,58.904160000000005,242.89724868,13441.447
64,64_48,"['59_28', '53_2']",0,1,0.06958800606055825,1.961658,68.58358000000001,592.288239828,5779.336399999999
64,46_42,"['45_74', '44_69']",0,1,0.06793231418641493,1.986266,39.28488,41.63849136,20350.1266
64,58_52,"['46_42', '50_37']",0,1,0.06746673153195362,1.913732,75.21266,0.0,16798.7004
64,62_71,"['51_7', '58_1']",0,1,0.06692243397173965,2.000992,47.04966,0.0,15274.579000000002
64,50_30,"['46_39', '49_26']",0,1,0.06664531810572502,2.777228,21.8987,131.93798556260003,578.0093999999998
64,51_8,"['50_86', '49_26']",0,1,0.06590479632563777,1.921466,70.45743999999999,277.03737376,14544.5152
64,57_14,"['43_43', '51_19']",0,1,0.06480441619621988,2.061484,40.45544,104.64956378,6866.950599999999
64,64_86,"['63_68', '61_38']",0,1,0.06435602428028929,2.095908,29.512900000000002,58.93296236,17512.487600000004
64,45_21,"['42_87', '42_87']",0,1,0.06410280313827374,2.33618,24.696240000000003,0.0,3833.1134000000006
64,61_83,"['58_88', '60_68']",0,1,0.06400041047064944,1.943842,61.13012,392.8916458,8564.2272
64,54_23,"['52_0', '42_87']",0,1,0.063301521503765,2.25955,23.878840000000004,32.53284124,4062.4728000000005
64,43_43,"['42_4', '33_48']",0,1,0.06329279579012906,1.9499860000000002,48.54238,45.87713696000001,16426.3236
64,52_0,"['43_2', '43_2']",0,1,0.0629198110651314,1.962972,71.72114,0.0,7288.9504
64,56_29,"['51_89', '44_42']",0,1,0.06273060412069273,2.019566,37.47336,218.08769385999994,9630.279199999999
64,63_85,"['58_14', '61_26']",0,1,0.06209135429546061,1.9310599999999998,66.08309999999999,440.84867438000003,10298.5926
64,61_22,"['56_29', '60_40']",0,1,0.0609497893806729,1.9621940000000002,58.0587,321.938426672,8764.8968
64,64_81,"['49_8', '58_14']",0,1,0.0603746227905141,2.021248,36.311080000000004,221.06985354,15931.6476
64,63_4,"['58_43', '56_23']",0,1,0.06036417393959803,2.479558,21.8987,189.702288586,397.2997999999999
64,64_58,"['60_68', '60_77']",0,1,0.06008154458157918,1.930582,67.92407999999999,420.49675310000003,10430.190200000001
64,60_89,"['49_8', '43_43']",0,1,0.059749756251801386,2.064314,31.14446,206.02178357599996,13684.453399999999
64,63_35,"['51_90', '60_68']",0,1,0.05973489210912919,1.9782420000000003,41.84874000000001,172.86875739399997,8466.7496
64,60_21,"['44_80', '55_3']",0,1,0.05898940260576406,2.2410579999999998,21.8987,205.80742301,902.7794
64,55_3,"['49_94', '37_94']",0,1,0.0589626419442521,2.04001,33.89824,0.0,11128.2318
64,61_26,"['57_66', '58_32']",0,1,0.058213764237111526,1.962252,51.036260000000006,283.04227626,8528.7748
64,58_14,"['40_63', '43_43']",0,1,0.057962585043185084,1.948396,66.22668,511.48116167999996,6330.897199999999
64,58_39,"['52_99', '53_1']",0,1,0.057847895915456415,2.2651399999999997,22.78066,96.49685618819998,1591.7715999999996
64,58_32,"['52_99', '57_19']",0,1,0.05758797750875248,1.965484,57.29072,245.71209537999994,7443.1178
64,62_44,"['43_43', '54_83']",0,1,0.05754907006873943,2.004786,37.30576000000001,11.78844008,14175.242400000003
64,58_1,"['43_2', '43_2']",0,1,0.05754177457235786,1.9596020000000003,72.9971,0.0,7448.608799999999
64,63_63,"['51_57', '61_53']",0,1,0.05711678800978886,2.066884,32.1869,0.0,6241.5584
64,52_90,"['48_53', '50_8']",0,1,0.05702005403044645,2.2137059999999997,22.918080000000003,67.90947469599999,3594.8068
64,54_71,"['52_93', '53_2']",0,1,0.05653317976544653,1.9651899999999998,43.81242,266.8103149,20403.7108
64,64_31,"['60_48', '56_61']",0,1,0.056386077372200125,1.962718,53.814679999999996,37.1210172,16894.3074
64,40_85,"['38_21', '33_48']",0,1,0.05573638980576767,1.95949,52.10316,279.88451652,15527.5766
64,62_53,"['61_36', '45_45']",0,1,0.054746878729757184,2.450434,21.92454,88.734990974,1401.2041999999997
64,61_6,"['55_3', '60_89']",0,1,0.05466239326784412,2.120944,27.20818,183.226654302,15727.232399999999
64,60_77,"['53_2', '59_82']",0,1,0.05438482124747067,1.997354,40.747339999999994,233.15468428,13027.588800000001
64,64_43,"['53_1', '61_26']",0,1,0.05405955924238817,2.148352,24.51492,8.814030200000001,2757.7834
64,44_80,"['43_88', '38_61']",0,1,0.05385678525733576,2.276706,24.299620000000004,1.8349265339999998,2444.5008000000003
64,55_20,"['53_62', '53_51']",0,1,0.053695300188998984,2.0501599999999995,30.8119,249.01844800000003,9023.7362
64,42_87,"['40_5', '31_79']",0,1,0.0534635524791253,2.317514,24.424380000000003,0.0,4038.0346000000004
64,60_97,"['53_2', '50_37']",0,1,0.052636763318875596,1.9148219999999998,72.28734,2.3629132599999987,17910.8812
64,62_88,"['53_62', '61_26']",0,1,0.052450194826495086,1.9513380000000002,53.543139999999994,75.73147798,10800.9946
64,37_94,"['19_42', '31_79']",0,1,0.05191171388924663,2.19634,26.06664,0.0,2244.4611999999997
64,63_66,"['49_8', '60_21']",0,1,0.051586968722148796,2.1339200000000003,26.37688,0.0,5292.3876
64,54_73,"['52_93', '44_1']",0,1,0.05079894352261576,2.108848,28.297199999999997,180.67696370000002,9174.8442
64,53_62,"['44_73', '51_1']",0,1,0.05002403364782153,1.9680999999999997,43.30532,56.597046293999995,15722.9664
64,61_1,"['60_68', '55_20']",0,1,0.04983282125273926,2.015608,38.9847,347.4374059,11319.0446
64,64_92,"['53_62', '63_85']",0,1,0.04977889305272553,1.9535740000000001,55.53708,158.83155961,9270.194599999999
64,42_19,"['39_20', '34_19']",0,1,0.0487854786790316,2.43716,22.1212,0.0,1289.1501999999998
64,52_92,"['46_17', '51_36']",0,1,0.04849964189707798,2.21609,28.3684,45.3509224548,2050.9554
64,59_26,"['58_88', '55_20']",0,1,0.048473027080601624,2.0436620000000003,35.56492,156.64724934,5516.375999999998
64,31_79,"['29_91', '29_97']",0,1,0.04839914295170506,2.2305460000000004,22.90876,79.500269348,3449.4403999999995
64,59_33,"['58_14', '57_65']",0,1,0.047549916468803625,1.9272000000000002,63.486700000000006,126.92457913000001,19197.302600000003
64,61_91,"['48_98', '45_21']",0,1,0.047250702957206396,1.989216,49.787879999999994,0.0,7508.9313999999995
64,44_91,"['40_63', '41_1']",0,1,0.04700386985480455,1.9755859999999998,47.889500000000005,23.325234279999997,11710.2356
64,63_95,"['62_88', '56_61']",0,1,0.04675120628560964,1.995044,38.669740000000004,117.48213094,13627.0082
64,51_90,"['49_63', '48_17']",0,1,0.04672690014195108,1.945448,64.5976,0.0,7962.673800000001
64,62_49,"['53_5', '61_22']",0,1,0.0466553112127127,2.07598,30.314480000000003,77.75672469999999,3913.299
64,60_68,"['40_85', '57_66']",0,1,0.046278755201042215,1.9325040000000002,67.1539,395.67111932,8160.0826
64,63_19,"['60_89', '43_43']",0,1,0.04436251724403598,2.033388,35.97922,8.999433560000002,9799.4822
64,50_48,"['47_94', '48_52']",0,1,0.042953042710661304,2.221006,22.529320000000002,55.76275682000001,4697.365599999999
64,60_48,"['56_79', '55_96']",0,1,0.042842911082394415,1.9469539999999999,68.4357,334.380761598,6000.7988
64,64_85,"['58_32', '57_94']",0,1,0.04206073173594371,1.96817,49.983540000000005,143.27857708000002,6589.693400000001
64,47_99,"['46_82', '46_82']",0,1,0.0408292585907396,2.358522,21.8987,90.36916842600002,722.9581999999999
64,64_69,"['61_97', '60_25']",0,1,0.04045177589222746,2.352758,22.167040000000004,313.46337528800007,659.6238
64,51_89,"['47_31', '49_1']",0,1,0.03944270070185586,2.025452,41.335879999999996,4.09146278,10249.5828
64,63_71,"['57_1', '61_36']",0,1,0.03929061047443801,1.9197479999999998,75.87528,0.0,12958.232199999999
64,62_11,"['61_6', '60_77']",0,1,0.03919003739081456,1.9415419999999997,66.29076,149.54412335,9332.1036
64,64_49,"['59_33', '62_91']",0,1,0.03819613449024831,1.9378799999999998,65.56546,132.91045938,17203.089799999998
64,61_38,"['60_68', '53_1']",0,1,0.03796519204881312,2.101016,29.994799999999998,9.96345858,8290.008399999999
65,16_16,"['11_93', '14_82']",0,1,inf,2.719812,21.8987,0.0,6375.0068
65,46_39,"['16_16', '37_48']",0,1,inf,2.8851560000000003,21.917140000000003,44.28480078,884.5653999999998
65,61_36,"['50_37', '57_1']",0,1,inf,1.911552,75.87526,0.0,17300.428600000003
65,63_68,"['54_73', '60_21']",0,1,inf,1.954356,77.69676,567.85657374,5728.986
65,64_83,"['40_63', '44_91']",0,1,inf,2.0106680000000003,63.30066000000001,1261.2882989,6030.5578
65,65_44,"['53_2', '53_2']",0,1,inf,1.9272200000000002,60.92676,235.58898822,21224.9954
65,65_85,"['64_80', '63_4']",0,1,inf,2.672248,21.8987,142.42439448616,307.8273999999999
65,65_46,"['63_85', '64_35']",0,1,0.48294451724807747,1.9633879999999997,64.72092,876.39693384,6306.9496
65,59_28,"['58_43', '40_63']",0,1,0.20715273077430374,2.0213460000000003,37.18014,675.0969617600001,6362.012400000001
65,58_43,"['55_71', '31_79']",0,1,0.20047568284969064,2.600214,22.46384,97.440425854,333.20499999999987
65,54_83,"['51_36', '53_5']",0,1,0.1324170517297455,2.4937739999999997,21.8987,163.74633469999998,553.0248
65,60_25,"['50_30', '50_30']",0,1,0.12067809186395428,2.7781779999999996,21.8987,130.901011116,492.0377999999998
65,57_1,"['54_71', '50_37']",0,1,0.09758159751171731,1.919444,69.31618,36.05826270000001,18041.7254
65,59_22,"['46_82', '50_30']",0,1,0.09708660837386617,2.381484,23.475460000000005,0.0,5216.749
65,55_3,"['49_94', '37_94']",0,1,0.09370039100803655,2.04001,33.89824,0.0,11128.2318
65,64_58,"['60_68', '60_77']",0,1,0.08557638641768328,1.930582,67.92407999999999,420.49675310000003,10430.190200000001
65,62_91,"['60_97', '61_1']",0,1,0.08505759834226831,1.927122,60.263819999999996,299.39247647999997,14737.688
65,58_14,"['40_63', '43_43']",0,1,0.08498829672972426,1.948396,66.22668,511.48116167999996,6330.897199999999
65,61_97,"['60_21', '50_48']",0,1,0.08280481086066273,2.0354900000000002,53.00734,479.85482433799996,5672.4098
65,61_7,"['50_37', '40_85']",0,1,0.08261470161184216,1.934824,62.013380000000005,252.18072054000004,19519.8498
65,64_1,"['61_1', '50_48']",0,1,0.07982265214406711,1.9928059999999999,41.612700000000004,325.349256522,19151.591800000002
65,64_80,"['40_63', '59_28']",0,1,0.07912211720267731,2.114216,28.872239999999998,618.2840342346001,3862.6072
65,53_1,"['45_45', '48_51']",0,1,0.07904142668926215,2.1502600000000003,27.34092,0.0,5026.8238
65,56_61,"['46_77', '46_82']",0,1,0.07839446075116208,1.9614020000000003,55.709500000000006,8.710281706,20731.5732
65,59_26,"['58_88', '55_20']",0,1,0.07821901368344694,2.0436620000000003,35.56492,156.64724934,5516.375999999998
65,49_8,"['47_94', '45_6']",0,1,0.07755629895210892,1.9852140000000003,44.51334,65.3777781,12024.5428
65,54_23,"['52_0', '42_87']",0,1,0.07628237355353155,2.25955,23.878840000000004,32.53284124,4062.4728000000005
65,40_63,"['32_98', '38_21']",0,1,0.07509253376200657,1.9721419999999998,52.72088,645.7078686920001,6469.167199999999
65,63_63,"['51_57', '61_53']",0,1,0.07454853017084538,2.066884,32.1869,0.0,6241.5584
65,46_92,"['31_79', '41_21']",0,1,0.07359218789637642,2.1834540000000002,25.35644,3.3537806160000003,3233.0873999999994
65,59_44,"['46_92', '31_79']",0,1,0.07023637826130914,2.294838,23.745480000000004,55.41077697600001,6816.685200000002
65,64_48,"['59_28', '53_2']",0,1,0.06956887048557928,1.961658,68.58358000000001,592.288239828,5779.336399999999
65,51_8,"['50_86', '49_26']",0,1,0.0690574105016726,1.921466,70.45743999999999,277.03737376,14544.5152
65,61_53,"['53_2', '58_43']",0,1,0.06837420142034839,2.426248,21.95654,166.02056379518402,519.6475999999999
65,63_85,"['58_14', '61_26']",0,1,0.06807105872409412,1.9310599999999998,66.08309999999999,440.84867438000003,10298.5926
65,50_48,"['47_94', '48_52']",0,1,0.06756974824352104,2.221006,22.529320000000002,55.76275682000001,4697.365599999999
65,58_52,"['46_42', '50_37']",0,1,0.06744831278212618,1.913732,75.21266,0.0,16798.7004
65,62_53,"['61_36', '45_45']",0,1,0.06704888935540924,2.450434,21.92454,88.734990974,1401.2041999999997
65,50_30,"['46_39', '49_26']",0,1,0.06663781355422052,2.777228,21.8987,131.93798556260003,578.0093999999998
65,64_86,"['63_68', '61_38']",0,1,0.06627172618642552,2.095908,29.512900000000002,58.93296236,17512.487600000004
65,43_43,"['42_4', '33_48']",0,1,0.06620130432254921,1.9499860000000002,48.54238,45.87713696000001,16426.3236
65,64_92,"['53_62', '63_85']",0,1,0.06446005410807162,1.9535740000000001,55.53708,158.83155961,9270.194599999999
65,56_29,"['51_89', '44_42']",0,1,0.06443006007108942,2.019566,37.47336,218.08769385999994,9630.279199999999
65,45_21,"['42_87', '42_87']",0,1,0.06408395003557364,2.33618,24.696240000000003,0.0,3833.1134000000006
65,63_4,"['58_43', '56_23']",0,1,0.06340754674907043,2.479558,21.8987,189.702288586,397.2997999999999
65,60_68,"['40_85', '57_66']",0,1,0.06267507287322097,1.9325040000000002,67.1539,395.67111932,8160.0826
65,64_52,"['16_16', '52_90']",0,1,0.06243844576474809,2.7015979999999997,21.8987,18.3818324832,6588.195599999999
65,64_35,"['54_93', '61_83']",0,1,0.062165723234101536,1.9243400000000002,65.3284,358.928320322,11686.985599999998
65,61_1,"['60_68', '55_20']",0,1,0.06132631107894004,2.015608,38.9847,347.4374059,11319.0446
65,37_94,"['19_42', '31_79']",0,1,0.061301364027690895,2.19634,26.06664,0.0,2244.4611999999997
65,44_80,"['43_88', '38_61']",0,1,0.06056371346005472,2.276706,24.299620000000004,1.8349265339999998,2444.5008000000003
65,58_39,"['52_99', '53_1']",0,1,0.06041369335918055,2.2651399999999997,22.78066,96.49685618819998,1591.7715999999996
65,44_91,"['40_63', '41_1']",0,1,0.06037485946611351,1.9755859999999998,47.889500000000005,23.325234279999997,11710.2356
65,64_31,"['60_48', '56_61']",0,1,0.060192547996665055,1.962718,53.814679999999996,37.1210172,16894.3074
65,63_66,"['49_8', '60_21']",0,1,0.05996681840282404,2.1339200000000003,26.37688,0.0,5292.3876
65,64_43,"['53_1', '61_26']",0,1,0.05958491556501683,2.148352,24.51492,8.814030200000001,2757.7834
65,58_32,"['52_99', '57_19']",0,1,0.05942759275764553,1.965484,57.29072,245.71209537999994,7443.1178
65,61_83,"['58_88', '60_68']",0,1,0.05886898225196045,1.943842,61.13012,392.8916458,8564.2272
65,65_13,"['62_49', '54_93']",0,1,0.05870049109013962,2.013854,43.286500000000004,138.95420968399998,12370.921
65,61_26,"['57_66', '58_32']",0,1,0.058652414518312684,1.962252,51.036260000000006,283.04227626,8528.7748
65,52_90,"['48_53', '50_8']",0,1,0.056993043516376074,2.2137059999999997,22.918080000000003,67.90947469599999,3594.8068
65,65_35,"['53_2', '62_91']",0,1,0.05639520726893345,1.962934,41.8228,197.47808994,20195.522599999997
65,58_1,"['43_2', '43_2']",0,1,0.0561464321471297,1.9596020000000003,72.9971,0.0,7448.608799999999
65,63_95,"['62_88', '56_61']",0,1,0.05594974639238338,1.995044,38.669740000000004,117.48213094,13627.0082
65,60_21,"['44_80', '55_3']",0,1,0.05590636529289346,2.2410579999999998,21.8987,205.80742301,902.7794
